datetime,temp,humidity
2024-05-08 14:44:15+00:00,38.55,49.36
2024-05-08 14:45:15+00:00,37.76,50.71
2024-05-08 14:46:15+00:00,37.82,50.9
2024-05-08 14:47:15+00:00,37.91,50.47
2024-05-08 14:48:15+00:00,37.64,51.27
2024-05-08 14:49:15+00:00,38.05,50.72
2024-05-08 14:50:15+00:00,38.27,50.19
2024-05-08 14:51:15+00:00,38.04,50.72
2024-05-08 14:52:15+00:00,38.83,49.42
2024-05-08 14:53:15+00:00,38.53,50.0
2024-05-08 14:54:15+00:00,38.58,49.91
2024-05-08 14:55:15+00:00,38.63,49.77
2024-05-08 14:56:15+00:00,38.61,49.77
2024-05-08 14:57:30+00:00,38.69,49.7
2024-05-08 14:58:30+00:00,38.7,49.64
2024-05-08 14:59:30+00:00,38.73,49.58
2024-05-08 15:00:30+00:00,38.75,49.2
2024-05-08 15:01:30+00:00,38.77,49.02
2024-05-08 15:02:30+00:00,38.86,48.83
2024-05-08 15:03:30+00:00,38.87,48.66
2024-05-08 15:04:30+00:00,38.85,48.62
2024-05-08 15:05:30+00:00,38.89,48.51
2024-05-08 15:06:30+00:00,39.05,48.29
2024-05-08 15:07:30+00:00,39.07,48.67
2024-05-08 15:08:30+00:00,39.0,47.85
2024-05-08 15:09:45+00:00,38.91,47.07
2024-05-08 15:10:45+00:00,39.3,46.41
2024-05-08 15:11:45+00:00,39.02,47.43
2024-05-08 15:12:45+00:00,39.07,46.38
2024-05-08 15:13:45+00:00,38.93,46.24
2024-05-08 15:14:45+00:00,38.93,46.3
2024-05-08 15:15:45+00:00,39.02,46.01
2024-05-08 15:16:45+00:00,38.99,46.33
2024-05-08 15:17:45+00:00,39.15,45.74
2024-05-08 15:18:45+00:00,39.41,44.73
2024-05-08 15:19:45+00:00,39.22,45.54
2024-05-08 15:20:45+00:00,39.32,44.32
2024-05-08 15:22:00+00:00,39.46,44.62
2024-05-08 15:23:00+00:00,39.45,44.02
2024-05-08 15:24:00+00:00,39.69,43.65
2024-05-08 15:25:00+00:00,39.61,43.21
2024-05-08 15:26:00+00:00,39.33,43.32
2024-05-08 15:27:00+00:00,39.49,43.31
2024-05-08 15:28:00+00:00,39.44,43.43
2024-05-08 15:29:00+00:00,39.63,43.06
2024-05-08 15:30:00+00:00,39.58,43.01
2024-05-08 15:31:00+00:00,39.58,42.86
2024-05-08 15:32:00+00:00,39.68,42.6
2024-05-08 15:33:00+00:00,39.45,42.58
2024-05-08 15:34:00+00:00,39.62,41.77
2024-05-08 15:35:15+00:00,39.56,41.45
2024-05-08 15:36:15+00:00,39.22,42.37
2024-05-08 15:37:15+00:00,39.32,42.05
2024-05-08 15:38:15+00:00,39.2,42.08
2024-05-08 15:39:15+00:00,39.14,42.31
2024-05-08 15:40:15+00:00,39.16,42.85
2024-05-08 15:41:15+00:00,39.1,42.7
2024-05-08 15:42:15+00:00,39.37,43.15
2024-05-08 15:43:15+00:00,38.96,43.69
2024-05-08 15:44:30+00:00,39.64,42.4
2024-05-08 15:45:30+00:00,39.55,42.57
2024-05-08 15:46:30+00:00,39.05,43.03
2024-05-08 15:47:30+00:00,39.46,42.41
2024-05-08 15:48:30+00:00,39.59,42.67
2024-05-08 15:49:30+00:00,39.44,42.82
2024-05-08 15:50:30+00:00,39.27,42.59
2024-05-08 15:51:30+00:00,39.3,42.64
2024-05-08 15:52:30+00:00,39.6,42.54
2024-05-08 15:53:30+00:00,39.53,42.72
2024-05-08 15:54:30+00:00,39.2,42.81
2024-05-08 15:55:45+00:00,39.21,42.97
2024-05-08 15:56:45+00:00,39.36,42.67
2024-05-08 15:57:45+00:00,39.1,43.42
2024-05-08 15:58:45+00:00,39.37,42.72
2024-05-08 15:59:45+00:00,39.29,43.75
2024-05-08 16:00:45+00:00,39.16,44.14
2024-05-08 16:01:45+00:00,39.28,43.57
2024-05-08 16:02:45+00:00,38.93,44.35
2024-05-08 16:03:45+00:00,38.91,44.76
2024-05-08 16:04:45+00:00,39.05,44.62
2024-05-08 16:05:45+00:00,38.97,44.72
2024-05-08 16:06:45+00:00,39.01,45.05
2024-05-08 16:08:00+00:00,38.93,44.99
2024-05-08 16:09:00+00:00,38.94,44.92
2024-05-08 16:10:00+00:00,38.77,45.22
2024-05-08 16:11:00+00:00,38.92,45.1
2024-05-08 16:12:00+00:00,38.93,45.14
2024-05-08 16:13:00+00:00,39.04,45.17
2024-05-08 16:14:00+00:00,38.77,45.64
2024-05-08 16:15:00+00:00,38.96,45.48
2024-05-08 16:16:00+00:00,39.01,45.6
2024-05-08 16:17:00+00:00,38.99,45.49
2024-05-08 16:18:00+00:00,38.89,45.53
2024-05-08 16:19:00+00:00,38.95,45.67
2024-05-08 16:20:15+00:00,38.79,45.68
2024-05-08 16:21:15+00:00,38.92,45.71
2024-05-08 16:22:15+00:00,38.9,45.68
2024-05-08 16:23:15+00:00,38.9,45.58
2024-05-08 16:24:15+00:00,38.98,45.76
2024-05-08 16:25:15+00:00,38.83,46.04
2024-05-08 16:26:15+00:00,38.85,45.89
2024-05-08 16:27:15+00:00,38.65,46.18
2024-05-08 16:28:15+00:00,38.69,46.04
2024-05-08 16:29:15+00:00,38.78,45.99
2024-05-08 16:30:15+00:00,38.74,46.08
2024-05-08 16:31:15+00:00,38.64,46.21
2024-05-08 16:32:30+00:00,38.71,46.1
2024-05-08 16:33:30+00:00,38.75,46.21
2024-05-08 16:34:30+00:00,38.76,46.14
2024-05-08 16:35:30+00:00,38.9,46.0
2024-05-08 16:36:30+00:00,38.65,46.46
2024-05-08 16:37:30+00:00,38.83,46.19
2024-05-08 16:38:30+00:00,38.89,46.24
2024-05-08 16:39:30+00:00,38.75,46.41
2024-05-08 16:40:30+00:00,38.95,46.2
2024-05-08 16:41:30+00:00,38.76,46.45
2024-05-08 16:42:30+00:00,38.75,46.61
2024-05-08 16:43:30+00:00,38.76,46.62
2024-05-08 16:44:45+00:00,38.81,46.35
2024-05-08 16:45:45+00:00,38.73,46.79
2024-05-08 16:46:45+00:00,38.89,46.59
2024-05-08 16:47:45+00:00,38.76,46.74
2024-05-08 16:48:45+00:00,38.81,46.78
2024-05-08 16:49:45+00:00,39.0,46.65
2024-05-08 16:50:45+00:00,38.94,46.6
2024-05-08 16:51:45+00:00,39.03,46.4
2024-05-08 16:52:45+00:00,39.03,46.3
2024-05-08 16:53:45+00:00,39.05,46.57
2024-05-08 16:54:45+00:00,38.88,46.78
2024-05-08 16:55:45+00:00,38.93,46.85
2024-05-08 16:57:00+00:00,39.0,46.74
2024-05-08 16:58:00+00:00,39.04,46.65
2024-05-08 16:59:00+00:00,38.98,46.56
2024-05-08 17:00:00+00:00,39.08,46.27
2024-05-08 17:01:00+00:00,39.0,46.66
2024-05-08 17:02:00+00:00,39.02,46.85
2024-05-08 17:03:00+00:00,38.93,46.3
2024-05-08 17:04:00+00:00,38.89,46.85
2024-05-08 17:05:00+00:00,38.81,46.53
2024-05-08 17:06:00+00:00,39.06,46.3
2024-05-08 17:07:00+00:00,38.94,46.67
2024-05-08 17:08:00+00:00,38.89,46.86
2024-05-08 17:09:15+00:00,38.89,46.92
2024-05-08 17:10:15+00:00,39.01,46.51
2024-05-08 17:11:15+00:00,38.93,47.06
2024-05-08 17:12:15+00:00,39.01,46.21
2024-05-08 17:13:15+00:00,38.85,46.53
2024-05-08 17:14:15+00:00,38.81,46.62
2024-05-08 17:15:15+00:00,39.01,46.46
2024-05-08 17:16:15+00:00,38.9,46.5
2024-05-08 17:17:15+00:00,38.96,46.49
2024-05-08 17:18:15+00:00,38.92,46.62
2024-05-08 17:19:15+00:00,39.07,46.53
2024-05-08 17:20:15+00:00,38.83,46.63
2024-05-08 17:21:30+00:00,38.78,46.8
2024-05-08 17:22:30+00:00,39.53,44.69
2024-05-08 17:23:30+00:00,39.35,45.82
2024-05-08 17:24:30+00:00,39.36,45.29
2024-05-08 17:25:30+00:00,39.04,46.24
2024-05-08 17:26:30+00:00,38.69,47.11
2024-05-08 17:27:30+00:00,38.6,47.33
2024-05-08 17:28:30+00:00,38.81,47.23
2024-05-08 17:29:30+00:00,38.87,46.7
2024-05-08 17:30:30+00:00,38.9,46.93
2024-05-08 17:31:30+00:00,38.98,46.69
2024-05-08 17:32:30+00:00,38.88,46.7
2024-05-08 17:33:45+00:00,38.92,46.64
2024-05-08 17:34:45+00:00,38.99,46.77
2024-05-08 17:35:45+00:00,39.08,46.69
2024-05-08 17:36:45+00:00,38.79,47.11
2024-05-08 17:37:45+00:00,38.89,46.6
2024-05-08 17:38:45+00:00,38.79,46.76
2024-05-08 17:39:45+00:00,38.92,46.69
2024-05-08 17:40:45+00:00,38.84,47.04
2024-05-08 17:41:45+00:00,38.94,46.71
2024-05-08 17:42:45+00:00,39.09,46.31
2024-05-08 17:43:45+00:00,39.07,46.31
2024-05-08 17:44:45+00:00,39.13,46.37
2024-05-08 17:45:45+00:00,39.1,46.34
2024-05-08 17:47:00+00:00,39.05,46.63
2024-05-08 17:48:00+00:00,39.01,46.35
2024-05-08 17:49:00+00:00,39.04,46.35
2024-05-08 17:50:00+00:00,39.02,46.52
2024-05-08 17:51:00+00:00,39.07,46.2
2024-05-08 17:52:00+00:00,39.13,46.16
2024-05-08 17:53:00+00:00,39.02,46.39
2024-05-08 17:54:00+00:00,38.94,46.49
2024-05-08 17:55:00+00:00,38.86,46.69
2024-05-08 17:56:00+00:00,39.32,45.88
2024-05-08 17:57:00+00:00,39.02,46.54
2024-05-08 17:58:00+00:00,39.08,46.32
2024-05-08 17:59:15+00:00,39.02,46.41
2024-05-08 18:00:15+00:00,39.08,46.52
2024-05-08 18:01:15+00:00,38.98,46.56
2024-05-08 18:02:15+00:00,38.96,46.56
2024-05-08 18:03:15+00:00,38.89,46.54
2024-05-08 18:04:15+00:00,38.82,46.71
2024-05-08 18:05:15+00:00,38.81,46.73
2024-05-08 18:06:15+00:00,38.88,46.66
2024-05-08 18:07:15+00:00,38.98,46.49
2024-05-08 18:08:15+00:00,39.09,46.42
2024-05-08 18:09:15+00:00,38.96,46.65
2024-05-08 18:10:15+00:00,38.99,46.47
2024-05-08 18:11:15+00:00,38.86,46.91
2024-05-08 18:12:30+00:00,39.13,46.56
2024-05-08 18:13:30+00:00,38.95,46.69
2024-05-08 18:14:30+00:00,38.98,46.48
2024-05-08 18:15:30+00:00,39.06,46.52
2024-05-08 18:16:30+00:00,38.97,46.68
2024-05-08 18:17:30+00:00,38.98,46.57
2024-05-08 18:18:30+00:00,39.01,46.65
2024-05-08 18:19:30+00:00,39.01,46.53
2024-05-08 18:20:30+00:00,38.88,46.7
2024-05-08 18:21:30+00:00,38.85,46.74
2024-05-08 18:23:45+00:00,38.885000000000005,46.615
2024-05-08 18:24:45+00:00,39.33,45.75
2024-05-08 18:25:45+00:00,39.16,45.67
2024-05-08 18:26:45+00:00,39.07,46.35
2024-05-08 18:27:45+00:00,38.99,46.31
2024-05-08 18:28:45+00:00,38.91,46.57
2024-05-08 18:29:45+00:00,39.02,46.57
2024-05-08 18:30:45+00:00,39.08,46.14
2024-05-08 18:31:45+00:00,38.93,46.52
2024-05-08 18:32:45+00:00,39.14,46.34
2024-05-08 18:34:00+00:00,38.9,46.67
2024-05-08 18:35:00+00:00,39.05,46.37
2024-05-08 18:36:00+00:00,38.99,46.43
2024-05-08 18:37:00+00:00,38.89,46.83
2024-05-08 18:38:00+00:00,38.9,46.62
2024-05-08 18:39:00+00:00,38.66,46.97
2024-05-08 18:40:00+00:00,38.89,46.66
2024-05-08 18:41:00+00:00,38.76,46.97
2024-05-08 18:42:00+00:00,38.88,46.71
2024-05-08 18:43:00+00:00,38.85,46.86
2024-05-08 18:44:00+00:00,39.13,46.6
2024-05-08 18:45:00+00:00,39.26,45.77
2024-05-08 18:46:15+00:00,39.39,45.39
2024-05-08 18:47:15+00:00,39.0,46.31
2024-05-08 18:48:15+00:00,39.04,46.49
2024-05-08 18:49:15+00:00,38.9,46.64
2024-05-08 18:50:15+00:00,38.96,46.32
2024-05-08 18:51:15+00:00,39.36,45.75
2024-05-08 18:52:15+00:00,39.42,45.33
2024-05-08 18:53:15+00:00,39.17,45.64
2024-05-08 18:54:15+00:00,39.05,46.42
2024-05-08 18:55:15+00:00,39.25,45.54
2024-05-08 18:56:15+00:00,39.23,45.98
2024-05-08 18:57:15+00:00,39.06,46.21
2024-05-08 18:58:15+00:00,39.37,45.44
2024-05-08 18:59:30+00:00,39.08,46.51
2024-05-08 19:00:30+00:00,39.2,45.56
2024-05-08 19:01:30+00:00,39.28,45.65
2024-05-08 19:02:30+00:00,39.03,46.22
2024-05-08 19:03:30+00:00,39.3,45.5
2024-05-08 19:04:30+00:00,39.25,45.7
2024-05-08 19:05:30+00:00,39.31,45.42
2024-05-08 19:06:30+00:00,39.16,46.06
2024-05-08 19:07:30+00:00,38.9,46.59
2024-05-08 19:08:30+00:00,39.12,46.5
2024-05-08 19:09:30+00:00,39.01,46.7
2024-05-08 19:10:30+00:00,38.96,46.69
2024-05-08 19:11:30+00:00,39.21,46.24
2024-05-08 19:12:45+00:00,39.4,45.63
2024-05-08 19:13:45+00:00,39.28,45.85
2024-05-08 19:14:45+00:00,39.28,45.74
2024-05-08 19:15:45+00:00,39.35,45.81
2024-05-08 19:16:45+00:00,39.02,46.54
2024-05-08 19:17:45+00:00,39.02,46.78
2024-05-08 19:18:45+00:00,39.28,46.0
2024-05-08 19:19:45+00:00,39.29,45.67
2024-05-08 19:20:45+00:00,39.16,46.16
2024-05-08 19:21:45+00:00,39.41,45.53
2024-05-08 19:22:45+00:00,39.32,45.57
2024-05-08 19:23:45+00:00,39.39,45.42
2024-05-08 19:25:00+00:00,39.32,45.48
2024-05-08 19:26:00+00:00,39.45,45.36
2024-05-08 19:27:00+00:00,39.24,45.75
2024-05-08 19:28:00+00:00,39.26,45.92
2024-05-08 19:29:00+00:00,39.32,45.79
2024-05-08 19:30:00+00:00,39.39,45.59
2024-05-08 19:31:00+00:00,39.29,45.74
2024-05-08 19:32:00+00:00,39.26,45.68
2024-05-08 19:33:00+00:00,39.2,45.96
2024-05-08 19:34:00+00:00,39.37,45.63
2024-05-08 19:35:00+00:00,39.42,45.58
2024-05-08 19:36:00+00:00,39.25,45.82
2024-05-08 19:37:00+00:00,39.36,45.74
2024-05-08 19:38:15+00:00,39.29,45.6
2024-05-08 19:39:15+00:00,39.19,45.99
2024-05-08 19:40:15+00:00,39.36,45.64
2024-05-08 19:41:15+00:00,39.38,45.75
2024-05-08 19:42:15+00:00,39.45,45.51
2024-05-08 19:43:15+00:00,39.35,45.57
2024-05-08 19:44:15+00:00,39.33,45.78
2024-05-08 19:45:15+00:00,39.32,45.81
2024-05-08 19:46:15+00:00,39.3,45.86
2024-05-08 19:47:15+00:00,39.37,45.88
2024-05-08 19:48:15+00:00,39.36,45.76
2024-05-08 19:49:15+00:00,39.24,45.94
2024-05-08 19:50:15+00:00,39.32,45.86
2024-05-08 19:51:30+00:00,39.27,45.87
2024-05-08 19:52:30+00:00,39.39,45.58
2024-05-08 19:53:30+00:00,39.37,45.7
2024-05-08 19:54:30+00:00,39.42,45.72
2024-05-08 19:55:30+00:00,39.4,45.64
2024-05-08 19:56:30+00:00,39.39,45.67
2024-05-08 19:57:30+00:00,39.44,45.55
2024-05-08 19:58:30+00:00,39.22,45.82
2024-05-08 19:59:30+00:00,39.28,45.86
2024-05-08 20:00:30+00:00,39.34,45.82
2024-05-08 20:01:30+00:00,39.26,45.76
2024-05-08 20:02:30+00:00,39.2,45.79
2024-05-08 20:03:45+00:00,39.32,45.67
2024-05-08 20:04:45+00:00,39.21,45.88
2024-05-08 20:05:45+00:00,39.4,45.58
2024-05-08 20:06:45+00:00,39.28,45.86
2024-05-08 20:07:45+00:00,39.28,45.73
2024-05-08 20:08:45+00:00,39.36,45.64
2024-05-08 20:09:45+00:00,39.31,45.88
2024-05-08 20:10:45+00:00,39.3,45.87
2024-05-08 20:11:45+00:00,39.36,45.83
2024-05-08 20:12:45+00:00,39.32,45.8
2024-05-08 20:13:45+00:00,39.23,45.8
2024-05-08 20:14:45+00:00,39.26,45.87
2024-05-08 20:15:45+00:00,39.25,45.91
2024-05-08 20:17:00+00:00,39.22,46.05
2024-05-08 20:18:00+00:00,39.18,46.12
2024-05-08 20:19:00+00:00,39.37,45.85
2024-05-08 20:20:00+00:00,39.35,45.86
2024-05-08 20:21:00+00:00,39.19,46.18
2024-05-08 20:22:00+00:00,39.34,45.91
2024-05-08 20:23:00+00:00,39.24,46.01
2024-05-08 20:24:00+00:00,39.39,45.84
2024-05-08 20:25:00+00:00,39.22,46.0
2024-05-08 20:26:00+00:00,39.2,46.05
2024-05-08 20:27:00+00:00,39.35,45.94
2024-05-08 20:28:00+00:00,39.29,45.94
2024-05-08 20:29:15+00:00,39.2,45.97
2024-05-08 20:30:15+00:00,39.41,45.68
2024-05-08 20:31:15+00:00,39.24,46.01
2024-05-08 20:32:15+00:00,39.27,45.94
2024-05-08 20:33:15+00:00,39.28,45.92
2024-05-08 20:34:15+00:00,39.32,45.72
2024-05-08 20:35:15+00:00,39.29,45.83
2024-05-08 20:36:15+00:00,39.27,46.01
2024-05-08 20:37:15+00:00,39.4,45.71
2024-05-08 20:38:15+00:00,39.34,45.89
2024-05-08 20:39:15+00:00,39.33,45.91
2024-05-08 20:40:15+00:00,39.23,46.04
2024-05-08 20:41:15+00:00,39.26,45.96
2024-05-08 20:42:30+00:00,39.21,46.05
2024-05-08 20:43:30+00:00,39.37,45.92
2024-05-08 20:44:30+00:00,39.21,46.07
2024-05-08 20:45:30+00:00,39.22,46.08
2024-05-08 20:46:30+00:00,39.19,46.11
2024-05-08 20:47:30+00:00,39.37,45.83
2024-05-08 20:48:30+00:00,39.26,46.01
2024-05-08 20:49:30+00:00,39.35,45.87
2024-05-08 20:50:30+00:00,39.28,45.94
2024-05-08 20:51:30+00:00,39.08,46.41
2024-05-08 20:52:30+00:00,39.29,45.95
2024-05-08 20:53:30+00:00,39.29,46.05
2024-05-08 20:54:30+00:00,39.21,46.14
2024-05-08 20:55:45+00:00,39.36,46.01
2024-05-08 20:56:45+00:00,39.25,46.15
2024-05-08 20:57:45+00:00,39.29,45.84
2024-05-08 20:58:45+00:00,39.28,46.09
2024-05-08 20:59:45+00:00,39.45,45.82
2024-05-08 21:00:45+00:00,39.26,46.13
2024-05-08 21:01:45+00:00,39.21,46.17
2024-05-08 21:02:45+00:00,39.31,45.84
2024-05-08 21:03:45+00:00,39.18,46.12
2024-05-08 21:04:45+00:00,39.18,46.16
2024-05-08 21:05:45+00:00,39.18,46.07
2024-05-08 21:06:45+00:00,39.25,45.96
2024-05-08 21:08:00+00:00,39.31,45.88
2024-05-08 21:09:00+00:00,39.25,46.0
2024-05-08 21:10:00+00:00,39.38,45.77
2024-05-08 21:11:00+00:00,39.34,45.82
2024-05-08 21:12:00+00:00,39.22,46.09
2024-05-08 21:13:00+00:00,39.22,46.0
2024-05-08 21:14:00+00:00,39.25,45.99
2024-05-08 21:15:00+00:00,39.37,45.79
2024-05-08 21:16:00+00:00,39.32,45.98
2024-05-08 21:17:00+00:00,39.18,46.11
2024-05-08 21:18:00+00:00,39.37,45.79
2024-05-08 21:19:00+00:00,39.17,46.23
2024-05-08 21:20:00+00:00,39.26,46.08
2024-05-08 21:21:15+00:00,39.21,46.09
2024-05-08 21:22:15+00:00,39.3,46.01
2024-05-08 21:23:15+00:00,39.28,45.9
2024-05-08 21:24:15+00:00,39.18,46.16
2024-05-08 21:25:15+00:00,39.18,46.25
2024-05-08 21:26:15+00:00,39.26,46.02
2024-05-08 21:27:15+00:00,39.3,46.07
2024-05-08 21:28:15+00:00,39.18,46.19
2024-05-08 21:29:15+00:00,39.22,46.19
2024-05-08 21:30:15+00:00,39.28,46.03
2024-05-08 21:31:15+00:00,39.36,46.0
2024-05-08 21:32:15+00:00,39.23,46.19
2024-05-08 21:33:15+00:00,39.3,46.01
2024-05-08 21:34:30+00:00,39.26,46.1
2024-05-08 21:35:30+00:00,39.26,46.23
2024-05-08 21:36:30+00:00,39.2,46.21
2024-05-08 21:37:30+00:00,39.26,46.21
2024-05-08 21:38:30+00:00,39.25,46.11
2024-05-08 21:39:30+00:00,39.25,46.18
2024-05-08 21:40:30+00:00,39.21,46.04
2024-05-08 21:41:30+00:00,39.22,45.99
2024-05-08 21:42:30+00:00,39.18,46.1
2024-05-08 21:43:30+00:00,39.14,46.21
2024-05-08 21:44:30+00:00,39.16,46.11
2024-05-08 21:45:30+00:00,39.23,45.98
2024-05-08 21:46:45+00:00,39.3,45.71
2024-05-08 21:47:45+00:00,39.13,46.05
2024-05-08 21:48:45+00:00,39.2,45.98
2024-05-08 21:49:45+00:00,39.14,46.1
2024-05-08 21:50:45+00:00,39.19,46.06
2024-05-08 21:51:45+00:00,39.2,46.08
2024-05-08 21:52:45+00:00,39.3,45.9
2024-05-08 21:53:45+00:00,39.15,46.18
2024-05-08 21:54:45+00:00,39.13,46.29
2024-05-08 21:55:45+00:00,39.13,46.17
2024-05-08 21:56:45+00:00,39.28,46.09
2024-05-08 21:57:45+00:00,39.19,46.15
2024-05-08 21:58:45+00:00,39.31,45.92
2024-05-08 22:00:00+00:00,39.2,46.28
2024-05-08 22:01:00+00:00,39.22,46.1
2024-05-08 22:02:00+00:00,39.28,46.01
2024-05-08 22:03:00+00:00,39.14,46.18
2024-05-08 22:04:00+00:00,39.14,46.33
2024-05-08 22:05:00+00:00,39.14,46.23
2024-05-08 22:06:00+00:00,39.21,46.18
2024-05-08 22:07:00+00:00,39.23,46.05
2024-05-08 22:08:00+00:00,39.14,46.22
2024-05-08 22:09:00+00:00,39.14,46.29
2024-05-08 22:10:00+00:00,39.2,46.2
2024-05-08 22:11:00+00:00,39.18,46.12
2024-05-08 22:12:15+00:00,39.17,46.11
2024-05-08 22:13:15+00:00,39.21,46.07
2024-05-08 22:14:15+00:00,39.14,46.13
2024-05-08 22:15:15+00:00,39.21,46.05
2024-05-08 22:16:15+00:00,39.12,46.15
2024-05-08 22:17:15+00:00,39.18,45.99
2024-05-08 22:18:15+00:00,39.26,45.84
2024-05-08 22:19:15+00:00,39.22,45.93
2024-05-08 22:20:15+00:00,39.15,46.07
2024-05-08 22:21:15+00:00,39.07,46.16
2024-05-08 22:22:15+00:00,39.18,46.05
2024-05-08 22:23:15+00:00,39.18,46.12
2024-05-08 22:24:15+00:00,39.09,46.28
2024-05-08 22:25:30+00:00,39.12,46.22
2024-05-08 22:26:30+00:00,39.21,46.08
2024-05-08 22:27:30+00:00,39.14,46.27
2024-05-08 22:28:30+00:00,39.17,46.23
2024-05-08 22:29:30+00:00,39.15,46.15
2024-05-08 22:30:30+00:00,39.13,46.22
2024-05-08 22:31:30+00:00,39.17,46.14
2024-05-08 22:32:30+00:00,39.18,46.14
2024-05-08 22:33:30+00:00,39.15,46.2
2024-05-08 22:34:30+00:00,39.17,46.29
2024-05-08 22:35:30+00:00,39.24,46.1
2024-05-08 22:36:30+00:00,39.14,46.2
2024-05-08 22:37:30+00:00,39.17,46.19
2024-05-08 22:38:45+00:00,39.2,46.19
2024-05-08 22:39:45+00:00,39.26,46.12
2024-05-08 22:40:45+00:00,39.12,46.4
2024-05-08 22:41:45+00:00,39.18,46.36
2024-05-08 22:42:45+00:00,39.08,46.49
2024-05-08 22:43:45+00:00,39.15,46.39
2024-05-08 22:44:45+00:00,39.21,46.38
2024-05-08 22:45:45+00:00,39.08,46.49
2024-05-08 22:46:45+00:00,39.1,46.48
2024-05-08 22:47:45+00:00,39.18,46.33
2024-05-08 22:48:45+00:00,39.18,46.32
2024-05-08 22:49:45+00:00,39.18,46.34
2024-05-08 22:51:00+00:00,39.18,46.25
2024-05-08 22:52:00+00:00,39.15,46.38
2024-05-08 22:53:00+00:00,39.2,46.3
2024-05-08 22:54:00+00:00,39.14,46.38
2024-05-08 22:55:00+00:00,39.13,46.34
2024-05-08 22:56:00+00:00,39.14,46.35
2024-05-08 22:57:00+00:00,39.18,46.34
2024-05-08 22:58:00+00:00,39.14,46.35
2024-05-08 22:59:00+00:00,38.7,47.22
2024-05-08 23:00:00+00:00,39.16,46.57
2024-05-08 23:01:00+00:00,39.23,46.26
2024-05-08 23:02:00+00:00,39.13,46.39
2024-05-08 23:03:00+00:00,39.07,46.51
2024-05-08 23:04:15+00:00,38.55,47.72
2024-05-08 23:05:15+00:00,38.53,47.89
2024-05-08 23:06:15+00:00,39.25,46.44
2024-05-08 23:07:15+00:00,39.22,46.43
2024-05-08 23:08:15+00:00,39.11,46.66
2024-05-08 23:09:15+00:00,39.21,46.54
2024-05-08 23:10:15+00:00,39.25,45.86
2024-05-08 23:11:15+00:00,39.15,45.62
2024-05-08 23:12:15+00:00,38.98,46.17
2024-05-08 23:13:15+00:00,39.08,46.39
2024-05-08 23:14:15+00:00,38.68,47.08
2024-05-08 23:15:15+00:00,38.73,47.48
2024-05-08 23:16:30+00:00,38.9,47.43
2024-05-08 23:17:30+00:00,39.31,45.25
2024-05-08 23:18:30+00:00,39.35,43.89
2024-05-08 23:19:30+00:00,39.17,45.75
2024-05-08 23:20:30+00:00,38.97,46.55
2024-05-08 23:21:30+00:00,39.01,46.41
2024-05-08 23:22:30+00:00,39.43,45.03
2024-05-08 23:23:30+00:00,39.25,46.06
2024-05-08 23:24:30+00:00,39.23,46.34
2024-05-08 23:25:30+00:00,39.36,46.07
2024-05-08 23:26:30+00:00,39.36,45.09
2024-05-08 23:27:30+00:00,39.23,45.59
2024-05-08 23:28:30+00:00,39.11,46.48
2024-05-08 23:29:45+00:00,39.01,46.64
2024-05-08 23:30:45+00:00,39.04,46.52
2024-05-08 23:31:45+00:00,39.09,46.54
2024-05-08 23:32:45+00:00,38.75,47.19
2024-05-08 23:33:45+00:00,39.33,45.26
2024-05-08 23:34:45+00:00,39.27,45.96
2024-05-08 23:35:45+00:00,39.39,46.48
2024-05-08 23:36:45+00:00,39.13,47.0
2024-05-08 23:37:45+00:00,39.29,47.1
2024-05-08 23:38:45+00:00,39.13,47.27
2024-05-08 23:39:45+00:00,39.09,47.47
2024-05-08 23:40:45+00:00,39.1,47.77
2024-05-08 23:42:00+00:00,38.47,48.94
2024-05-08 23:43:00+00:00,38.73,48.64
2024-05-08 23:44:00+00:00,39.42,47.38
2024-05-08 23:45:00+00:00,38.83,48.32
2024-05-08 23:46:00+00:00,39.44,47.67
2024-05-08 23:47:00+00:00,38.89,48.6
2024-05-08 23:48:00+00:00,39.45,47.7
2024-05-08 23:49:00+00:00,38.13,50.3
2024-05-08 23:50:00+00:00,39.04,48.32
2024-05-08 23:51:00+00:00,39.24,47.76
2024-05-08 23:52:00+00:00,39.4,48.05
2024-05-08 23:53:00+00:00,39.4,48.5
2024-05-08 23:54:00+00:00,39.31,49.03
2024-05-08 23:55:15+00:00,39.3,49.7
2024-05-08 23:56:15+00:00,39.26,49.94
2024-05-08 23:57:15+00:00,38.96,50.62
2024-05-08 23:58:15+00:00,37.11,55.57
2024-05-08 23:59:15+00:00,38.94,50.96
2024-05-09 00:00:15+00:00,38.31,52.39
2024-05-09 00:01:15+00:00,39.22,51.36
2024-05-09 00:02:15+00:00,38.44,52.78
2024-05-09 00:03:15+00:00,39.02,50.48
2024-05-09 00:04:15+00:00,38.17,53.84
2024-05-09 00:05:15+00:00,39.17,47.85
2024-05-09 00:06:15+00:00,38.81,49.45
2024-05-09 00:07:30+00:00,38.95,50.95
2024-05-09 00:08:30+00:00,38.13,53.71
2024-05-09 00:09:30+00:00,37.82,53.93
2024-05-09 00:10:30+00:00,38.34,54.03
2024-05-09 00:11:30+00:00,37.83,54.67
2024-05-09 00:12:30+00:00,37.37,55.85
2024-05-09 00:13:30+00:00,39.0,51.58
2024-05-09 00:14:30+00:00,39.24,50.88
